cluster_id,pipeline,n_records,record_ids,title,brand,description,price,priceCurrency
c89,llm_assisted_initial,1,"[""r665""]","epson c13t70334010 (t7033) ink cartridge magenta, 800 pages, 10ml",,"epson c13t70334010 (t7033) ink cartridge magenta, 800 pages, 10ml",28.24,gbp
c9,llm_assisted_initial,236,"[""r37"", ""r38"", ""r39"", ""r40"", ""r41"", ""r126"", ""r127"", ""r128"", ""r129"", ""r130"", ""r131"", ""r162"", ""r163"", ""r164"", ""r165"", ""r166"", ""r167"", ""r198"", ""r201"", ""r202"", ""r203"", ""r312"", ""r313"", ""r314"", ""r315"", ""r316"", ""r317"", ""r336"", ""r337"", ""r338"", ""r339"", ""r340"", ""r341"", ""r348"", ""r349"", ""r350"", ""r351"", ""r352"", ""r353"", ""r361"", ""r362"", ""r363"", ""r364"", ""r365"", ""r378"", ""r379"", ""r380"", ""r381"", ""r382"", ""r383"", ""r396"", ""r397"", ""r398"", ""r399"", ""r400"", ""r401"", ""r426"", ""r427"", ""r429"", ""r430"", ""r457"", ""r458"", ""r459"", ""r460"", ""r462"", ""r463"", ""r465"", ""r466"", ""r467"", ""r624"", ""r625"", ""r626"", ""r627"", ""r628"", ""r629"", ""r636"", ""r639"", ""r660"", ""r661"", ""r663"", ""r664"", ""r666"", ""r667"", ""r668"", ""r669"", ""r670"", ""r671"", ""r702"", ""r703"", ""r704"", ""r705"", ""r706"", ""r707"", ""r858"", ""r859"", ""r860"", ""r861"", ""r862"", ""r863"", ""r888"", ""r889"", ""r890"", ""r891"", ""r892"", ""r893"", ""r908"", ""r909"", ""r910"", ""r911"", ""r919"", ""r920"", ""r921"", ""r922"", ""r923"", ""r930"", ""r931"", ""r932"", ""r933"", ""r934"", ""r935"", ""r942"", ""r943"", ""r944"", ""r945"", ""r946"", ""r954"", ""r955"", ""r957"", ""r958"", ""r959"", ""r1020"", ""r1021"", ""r1022"", ""r1023"", ""r1024"", ""r1025"", ""r1051"", ""r1053"", ""r1055"", ""r1079"", ""r1080"", ""r1081"", ""r1082"", ""r1083"", ""r1084"", ""r1085"", ""r1110"", ""r1111"", ""r1112"", ""r1113"", ""r1114"", ""r1115"", ""r1140"", ""r1142"", ""r1143"", ""r1144"", ""r1164"", ""r1165"", ""r1166"", ""r1168"", ""r1169"", ""r1200"", ""r1201"", ""r1203"", ""r1204"", ""r1205"", ""r1218"", ""r1219"", ""r1220"", ""r1221"", ""r1223"", ""r1224"", ""r1225"", ""r1226"", ""r1227"", ""r1228"", ""r1229"", ""r1242"", ""r1243"", ""r1244"", ""r1245"", ""r1246"", ""r1247"", ""r1290"", ""r1291"", ""r1292"", ""r1293"", ""r1294"", ""r1295"", ""r1431"", ""r1432"", ""r1433"", ""r1512"", ""r1513"", ""r1514"", ""r1515"", ""r1516"", ""r1517"", ""r1518"", ""r1519"", ""r1522"", ""r1536"", ""r1537"", ""r1538"", ""r1539"", ""r1540"", ""r1541"", ""r1584"", ""r1585"", ""r1586"", ""r1587"", ""r1588"", ""r1650"", ""r1651"", ""r1652"", ""r1653"", ""r1654"", ""r1655"", ""r1656"", ""r1657"", ""r1658"", ""r1659"", ""r1660"", ""r1661"", ""r1716"", ""r1717"", ""r1718"", ""r1719"", ""r1720"", ""r1721"", ""r1728"", ""r1729"", ""r1730"", ""r1731"", ""r1732"", ""r1733""]",brother mfc-l2710dw compact laser all-in-one with duplex printing with wireless networking - copier/fax/printer/scanner - 32 ppm mono print - 2400 x 600 dpi print - automatic duplex print - 1200 dpi optical scan - 250 sheets input - ethernet - wirele,epson,inkjet,1149.00,eur
c90,llm_assisted_initial,19,"[""r684"", ""r685"", ""r686"", ""r688"", ""r689"", ""r698"", ""r699"", ""r1188"", ""r1190"", ""r1191"", ""r1192"", ""r1193"", ""r1710"", ""r1711"", ""r1712"", ""r1713"", ""r1714"", ""r1715"", ""r1749""]",apc smart-ups smx 3000va 4u rack/tower lcd 200-240v line interactive ups with smart slot smx3000hv,apc,"apc’s smt1000rmi2uc is part of the award winning smart-ups family which is the most popular ups in the world for servers, storage and networks. apc award winning rackmountable smt1000rmi2uc is an affordable true sine-wave ups in the smart-ups family. a 700w 1000va ups designed for entry level servers and network equipment, it is compatible with today’s active power factor corrected (pfc) power supplies.introducing apc smartconnect - the next generation of smart-upsthe next generation of smart-ups™ now boast an ingenious connectivity feature that makes smart-ups even more adaptable and even easier to deploy. apc™ smartconnect is an enabling feature that allows customers to view the status of their ups through a secureweb portal. through this innovative remote management interface, customers will receive automatic notifications, firmware updates, and advanced support. apc smartconnect's easy-to-use network connectivity provides added value, and more importantly, added peace of mind.featuresfirst of its kind: the apc smartconnect feature makes connected smart-ups the first cloud enabled ups for distributed itadvice from the experts: connected smart-ups routinely provides proactive ups lifecycle recommendations, helping maximise the lifespan of your apc ups.accessibility: the apc smartconnect web portal is accessible from any internet connected device. you'll be able to check on your it equipment on site or on the go.enabled as a standard: apc smartconnect will be automatically included on select smart-ups models; making it the perfect solution for price-conscious professionals in need of power security.seamless integration: easily integrate with leading remote monitoring and management solutions, so you can manage customer portfolios in a single platform.secure, remote monitoringconnected smart-ups support remote monitoring through our secure web portal, so you can always be up to date on the status of your power infrastructure.pro-active lifecycle alertsmaximise the life span of your ups, and protect your investment, with pro-active alerts for firmware upgrade, device maintenance and warranty protection.cloud enabled as standardnew smart-ups models are cloud enabled as standard, with an inbuilt ethernet port. we've made it as easy and cost effective as possible to monitor your ups onlinetrusted to protect critical data and equipment from power problems by supplying clean and reliable network-grade power. in addition to legendary reliability and manageability, smart-ups have extremely high efficiency at low, medium and high load levels making them ideal for today's multi-core or virtualised servers that have varying load consumption.included powerchute business edition software is compatible with all major server operating systems and provides ups management and safe system shutdown.main featurescold-start capable- provides temporary battery power when the utility power is out.green mode - patent-pending operating mode that bypasses unused electrical components in good power conditions to achieve very high operating efficiency without sacrificing any protection.high online efficiency - reduces utility costs, generates less heat.lcd status display - provides key ups status at a glance. multiple status indicators with load and battery bar graphs.pure sine wave output on battery - simulates utility power to provide the highest degree of compatibility for active pfc (power factor corrected) servers and sensitive electronics.temperature-compensated battery charging - prolongs battery life by regulating the charge voltage according to battery temperature.1. alphanumeric lcd (liquid crystal display) - iintuitive interface provides detailed and accurate information with the ability to configure locally2. communication ports - serial, usb, and smartslot™ for accessory cards.3. 4 x iec320 c13 outlets 4. push button circuit breaker- enables quick recovery from overloads.network grade power conditioning - automated voltage regulation, noise filtering and surge protection.pure sine-wave output - simulates the utility when on battery for optimum device compatibility.advanced battery management - temperature compensated charging extends life of internal batteries.high efficiency green mode - saves utility costs and reduces heat promoting longer component life.apc smart-ups c displayintuitive, easy-to-use lcd interface - clear, consistent, and detailed information in your choice of basic or advanced menuspower statusoperating mode and efficiencyload va/watts/ampsinput/output voltage and frequencybattery capacity and runtimeenergy meter and morecontrol - ups and outlet group settingslanguagepower quality settingsalarm, delay and threshold settings test and diagnostics - initiate battery and runtime calibration testslogs - see explanation of last 10 transfers and faultsabout - ups and replacement battery part numbers, serial numbers, battery install, and suggested replacement datesonline status indicators - online, on battery, fault, and replace battery leds for quick status identificationescape - exits to the previous menu or screenreturn - used to enter or confirm settings.navigation arrows - allow for quick adjustment of settings. apc ups network management card 2apc ups network management cards allow for secure monitoring and control of an individual apc ups via web browser, command line interface or snmp. embedded technology provides exceptional reliability with notification features that inform you of problems as they occur.main featurescommand line interface - offers simultaneous remote management access through telnet and ssh.compatible with smartslot enabled ups - compatible with all smartslot upsipv6 support - capable of operating on a network using ipv6 protocol.standard ups rfc 1628 mib compatible - make ups information available to your preferred network, server or enterprise management system by forwarding snmp traps (events) using rfc 1628 mib.device encryption - securely connect via https/ssl, ssh (up to 2048-bit encryption), snmpv3.multiple user access - supports simultaneous web browser access for up to 8 users and network command line interface access for up to 3 users.ups firmwareupdate - user friendly mechanism to remotely and seamlessly update ups firmware via the web browser interface (smx, smt and srt smart-ups only).smart battery management support - detailed battery information including battery cartridge parameters provides early-warning fault analysis to simplify management of the entire battery system (srt smart-ups only).modbus tcp support - supports reporting ups information to building management systems or other third party management systems via modbus tcp.replacement battery options for this upsapc replacement battery cartridge - rbc132this apc replacement battery cartridge fits selected apc smart-ups and back-ups, restoring power back-up capacity for home offices, small businesses and it departments. this replacement battery cartridge (rbc) has a lifetime of three to five years, offers safe and reliable support to the ups, and extends the useful life of your ups. the apc rbc comes fully assembled and includes easy-to-follow replacement instructions, making hot-swap installation simple.protection for your system, peace of mind for you - with the apc extended warranty program, you will have peace of mind knowing that in the unlikely event of a failure, your product will be repaired or replaced quickly, minimising downtime.apc's warranty guarantees free next business day delivery of parts or unit to ensure you get what you need as soon as you need it.apc service pack warranty extension(new product purchases)apc service pack warranty extension(renewal or high volume) wbextwar1yr-sp-03 wbextwar3yr-sp-03 wextwar1yr-sp-03 wextwar3yr-sp-03",407877.00,sek
c91,llm_assisted_initial,1,"[""r687""]","apc smart ups (smt), 1500va, 230v, lcd, tower with smart slot - 3yr wty",,"intelligent and efficient network power protection from entry level to scaleable runtime. ideal ups for servers, point-of-sale, routers, switches, hubs and other ...",1190.25,aud
c92,llm_assisted_initial,18,"[""r690"", ""r691"", ""r692"", ""r693"", ""r694"", ""r695"", ""r1032"", ""r1033"", ""r1034"", ""r1035"", ""r1036"", ""r1037"", ""r1104"", ""r1105"", ""r1106"", ""r1107"", ""r1108"", ""r1109""]",genuine dymo black on white d1 12mm x 5.5m polyester tape cartridge (dymo 16959 permanent tape),dymo,s0720930 dymo,0,gbp
c93,llm_assisted_initial,1,"[""r696""]","apc smart-ups - offline-usv 5.000 w rack-modul - 19 \""-rack montierbar",,,3817.06,eur
c94,llm_assisted_initial,1,"[""r697""]",apc smart-ups 5000va 230v rackmount/tower,,apc smart-ups 5000va 230v 5u rackmount/towerpower capacity: 4000 watts / 5000 vainput voltage: 230vinput frequency: 50/60 hz +/- 3 hz (auto sensing),,
c95,llm_assisted_initial,1,"[""r700""]","apc smart-ups (sua), 5000va, iec(8), usb, serial, network, lcd, 5u rack/twr, 2yr wty",,"intelligent and efficient network power protection from entry level to scaleable runtime. ideal ups for servers, point-of-sale, routers, switches, hubs and other ...",4938.1,aud
c96,llm_assisted_initial,1,"[""r701""]","apc smart-ups 5000va/4000w, 230v, tower/5u, line-interactive, hs repl. batt., smartslot, com (sua5000rmi5u)",,",.,smart-ups.-.15,,,.( , usbethernet).powerchute business edition,.",280320,rub
c97,llm_assisted_initial,1,"[""r710""]","i9-9900 , 3.1ghz , 16mb cache lga1151",,product collection9th generation intel® core™ i9 processorscode nameproducts formerly coffee lakevertical segmentdesktopprocessor numberi9-9900off roadmapnostatuslaunchedlaunch dateq2'19lithography14 nmuse conditionspc/client/tablet,32299.00,inr
c98,llm_assisted_initial,1,"[""r711""]",intel core i9-9900 (3.1 ghz) + marvel's avengers offert !,,processeur socket 1151 - octo core - cache 16 mo - coffee lake refresh - ventirad non inclus+ marvel's avengers offert !,459.99,eur
c99,llm_assisted_initial,1,"[""r712""]",intel core i9-9900 desktop processor 8 cores up to 5.0ghz lga1151 300 series 65w,,buy intel core i9-9900 desktop processor 8 cores up to 5.0ghz lga1151 300 series 65w securely online today at a great price. intel core i9-9900 desktop processor 8 cores up to 5...,402.75,usd
